137,51,111.84,1653.65,168,127500,44.43,2.8,1680,0.06,75.9,0.07,0.07,0.12,0.03,0.09,535.86,351,2.57,0.07,0.07,75.26,0,0.59,351.67,0.18
138,69,1658.12,1269.91,164,172500,31.97,9.29,1940,0.29,88.9,0.3,0.39,0.6,0.27,0.33,14.35,7.25,1.85,0.32,0.39,75.26,0,0.42,351.67,0.18
139,56,1646.05,1534.18,55,140000,31.73,5.42,1840,0.17,76.1,0.3,0.43,0.66,0.18,0.49,61.68,9.71,1.83,0.24,0.41,75.26,0,0.42,351.67,0.18
140,99,1588.9,1092.8,75,247500,34.99,6.8,2850,0.19,86.8,0.24,0.3,0.63,0.2,0.42,37.08,15.59,2.02,0.21,0.28,75.26,0,0.46,351.67,0.18
141,51,770.71,1482.12,38,127500,42.08,4.48,1970,0.11,64.7,0.12,0.14,0.2,0.06,0.15,449.37,67.15,2.43,0.11,0.14,75.26,0,0.56,351.67,0.18
142,192,1663.45,1041.51,55,480000,37.33,8.63,4920,0.23,97.6,0.23,0.28,0.52,0.07,0.45,97.85,24.67,2.16,0.21,0.26,75.26,0,0.5,351.67,0.18
143,69,1729.68,1406.67,62,172500,31.57,4.84,1840,0.15,93.8,0.21,0.25,0.41,0.15,0.26,85.09,31.82,1.82,0.16,0.21,75.26,0,0.42,351.67,0.18
144,327,991.4,1363.41,53,817500,42.4,6.44,6440,0.15,126.9,0.15,0.16,0.23,0.07,0.16,113.23,51.59,2.45,0.14,0.15,75.26,0,0.56,351.67,0.18
145,92,1619.3,1775.29,155,230000,36.72,9.4,2650,0.26,86.8,0.24,0.31,0.54,0.13,0.4,46.51,17.01,2.12,0.23,0.3,75.26,0,0.49,351.67,0.18
146,75,773.39,1614.79,101,187500,40.17,5.08,2110,0.13,88.9,0.13,0.17,0.24,0.13,0.11,90.65,42.15,2.32,0.12,0.16,75.26,0,0.53,351.67,0.18
147,69,1315.32,1348.94,33,172500,39.41,5.79,2210,0.15,78.1,0.16,0.18,0.25,0.13,0.12,76.68,33.7,2.28,0.16,0.18,75.26,0,0.52,351.67,0.18
148,71,1691.1,1654.31,57,177500,34.15,6.97,2860,0.2,62.1,0.29,0.37,0.56,0.18,0.38,40.63,9.4,1.97,0.26,0.36,75.26,0,0.45,351.67,0.18
149,269,1175.38,1348.12,153,672500,35.81,9.11,5080,0.25,132.4,0.21,0.26,0.55,0.08,0.47,218.44,26.82,2.07,0.2,0.25,75.26,0,0.48,351.67,0.18
150,119,1531.03,1772.45,158,297500,37.89,8.56,3620,0.23,82.2,0.2,0.26,0.46,0.12,0.33,67.16,22.27,2.19,0.18,0.24,75.26,0,0.5,351.67,0.18
151,53,1594.45,1528.04,52,132500,29.68,5.17,1680,0.17,78.9,0.24,0.31,0.49,0.17,0.32,45.87,15.71,1.71,0.21,0.29,75.26,0,0.39,351.67,0.18
152,84,1611.15,1283.63,176,210000,32.69,8.12,1900,0.25,110.5,0.28,0.39,0.54,0.27,0.28,40.81,11.9,1.89,0.25,0.35,75.26,0,0.43,351.67,0.18
153,65,1010.06,1416.57,85,162500,37.26,8.69,2380,0.23,68.3,0.18,0.22,0.34,0.12,0.22,74.24,24.96,2.15,0.19,0.23,75.26,0,0.5,351.67,0.18
154,63,1524.24,1228.76,174,157500,38.68,7.66,2230,0.2,70.6,0.24,0.37,0.69,0.07,0.62,60.32,15.92,2.23,0.22,0.35,75.26,0,0.51,351.67,0.18
155,81,124.9,1723.38,171,202500,45.02,2.82,2510,0.06,80.7,0.07,0.07,0.12,0.05,0.07,323.24,226.19,2.6,0.06,0.07,75.26,0,0.6,351.67,0.18
156,96,1705.19,1659.43,79,240000,32.24,7.95,3060,0.25,78.4,0.32,0.4,0.6,0.27,0.33,20.23,7.88,1.86,0.3,0.38,75.26,0,0.43,351.67,0.18
157,97,1666.21,1494.84,177,242500,32.96,5.6,2610,0.17,92.9,0.21,0.27,0.36,0.17,0.19,83.83,20.93,1.9,0.18,0.24,75.26,0,0.44,351.67,0.18
158,72,1706.17,1314.44,101,180000,34.01,9.15,2510,0.27,71.7,0.31,0.39,0.56,0.3,0.26,13.45,7.73,1.96,0.3,0.37,75.26,0,0.45,351.67,0.18
159,77,1487.21,1260.52,72,192500,36.86,12.3,2080,0.33,92.5,0.33,0.41,0.8,0.14,0.66,50.45,11.68,2.13,0.29,0.38,75.26,0,0.49,351.67,0.18
160,60,1672.73,1444.1,56,150000,33.02,6.59,2320,0.2,64.7,0.28,0.38,0.65,0.17,0.48,36.76,9.4,1.91,0.25,0.35,75.26,0,0.44,351.67,0.18
161,53,1696.45,1065.15,109,132500,34.34,6.36,1790,0.18,74,0.29,0.35,0.55,0.2,0.35,31.32,11.65,1.98,0.25,0.35,75.26,0,0.46,351.67,0.18
163,53,785.28,1669.06,53,132500,39.28,7.36,1850,0.19,71.6,0.19,0.2,0.27,0.14,0.14,41.4,25.21,2.27,0.19,0.21,75.26,0,0.52,351.67,0.18
164,89,1707.53,1277.35,93,222500,39.82,9.64,2540,0.24,87.6,0.28,0.3,0.43,0.2,0.22,30.45,16.43,2.3,0.24,0.28,75.26,0,0.53,351.67,0.18
165,97,1390.14,904.77,114,242500,42.34,4.58,2830,0.11,85.7,0.12,0.13,0.2,0.08,0.12,132.35,68.49,2.45,0.11,0.13,75.26,0,0.56,351.67,0.18
166,99,1708.19,1232.37,146,247500,36.68,8.16,2910,0.22,85.1,0.2,0.26,0.48,0.11,0.37,64.4,22.04,2.12,0.2,0.25,75.26,0,0.49,351.67,0.18
168,160,1567.52,1522.92,66,4.00E+05,31.6,9.99,3720,0.32,107.5,0.28,0.34,0.55,0.15,0.4,21.99,12.51,1.82,0.27,0.32,75.26,0,0.42,351.67,0.18
169,54,1165.19,1433.37,135,135000,39.89,6.12,1940,0.15,69.6,0.19,0.22,0.29,0.11,0.18,56.34,26.5,2.3,0.18,0.21,75.26,0,0.53,351.67,0.18
170,58,1547.69,1730.6,33,145000,36.05,6.7,1750,0.19,82.9,0.29,0.31,0.4,0.21,0.19,21.86,11.61,2.08,0.26,0.3,75.26,0,0.48,351.67,0.18
171,59,1724.29,1664.88,176,147500,36.51,9.13,2090,0.25,70.6,0.34,0.41,0.63,0.23,0.4,38.05,7.91,2.11,0.29,0.39,75.26,0,0.49,351.67,0.18
172,52,1345,1251.85,62,130000,34.37,6.8,1760,0.2,73.9,0.24,0.28,0.38,0.22,0.16,34.54,14.27,1.98,0.21,0.27,75.26,0,0.46,351.67,0.18
173,67,1571.13,1726.21,164,167500,35.3,8.67,2230,0.25,75.1,0.31,0.37,0.59,0.2,0.4,25.81,11.31,2.04,0.27,0.33,75.26,0,0.47,351.67,0.18
174,51,712.76,1739.37,47,127500,43.1,4.36,1770,0.1,72,0.12,0.13,0.21,0.09,0.12,126.93,74.82,2.49,0.11,0.12,75.26,0,0.57,351.67,0.18
177,52,1605.1,1309.52,37,130000,34.9,7.31,1270,0.21,102.4,0.23,0.31,0.58,0.18,0.41,42.47,15.94,2.02,0.21,0.28,75.26,0,0.46,351.67,0.18
178,76,1679.84,1113,52,190000,39.7,9.39,2260,0.24,84.1,0.29,0.36,0.68,0.11,0.56,139.5,15.55,2.29,0.24,0.33,75.26,0,0.53,351.67,0.18
179,74,1751.49,1095.38,119,185000,39.46,8.79,2240,0.22,82.6,0.18,0.22,0.39,0.09,0.3,52.61,31.53,2.28,0.18,0.22,75.26,0,0.52,351.67,0.18
181,59,1448.34,1191.93,58,147500,30.63,4.48,1880,0.15,78.5,0.2,0.24,0.35,0.14,0.22,51.12,24.43,1.77,0.18,0.22,75.26,0,0.41,351.67,0.18
182,114,1123.09,491.78,23,285000,34.17,9.31,2280,0.27,125,0.2,0.26,0.74,0.11,0.63,203.68,39.88,1.97,0.16,0.23,75.26,0,0.45,351.67,0.18
184,68,1565.97,1278.19,72,170000,33.65,6.81,1950,0.2,87.2,0.21,0.3,0.52,0.18,0.34,69.31,20.42,1.94,0.18,0.25,75.26,0,0.45,351.67,0.18
185,89,1388.78,1321.27,59,222500,34.78,8.44,2160,0.24,103,0.23,0.27,0.39,0.18,0.21,28.04,13.58,2.01,0.23,0.29,75.26,0,0.46,351.67,0.18
186,51,1748.84,1563.45,48,127500,35.14,7.79,1590,0.22,80.2,0.23,0.3,0.42,0.17,0.25,36.05,13.07,2.03,0.23,0.29,75.26,0,0.47,351.67,0.18
187,74,1564.49,1774.34,136,185000,37.01,8.88,2200,0.24,84.1,0.24,0.3,0.42,0.18,0.24,56.04,14.49,2.14,0.22,0.29,75.26,0,0.49,351.67,0.18
188,68,1682.62,1640.74,29,170000,35.82,8.77,1720,0.24,98.8,0.25,0.33,0.49,0.23,0.26,31.35,11.74,2.07,0.24,0.31,75.26,0,0.48,351.67,0.18
189,101,1717.83,1202.63,43,252500,35.07,7.93,1950,0.23,129.5,0.21,0.26,0.44,0.11,0.33,65.95,20.59,2.03,0.21,0.26,75.26,0,0.47,351.67,0.18
190,71,1664.7,1125,82,177500,32.23,6.27,1830,0.2,97,0.3,0.39,0.63,0.16,0.47,40.62,19.76,1.86,0.23,0.31,75.26,0,0.43,351.67,0.18
191,112,1574.55,1237.38,134,280000,35.71,13.23,2450,0.37,114.3,0.34,0.43,0.58,0.3,0.28,24.84,8.85,2.06,0.3,0.37,75.26,0,0.47,351.67,0.18
1,2274,805.86,358.51,60,5685000,24.65,6.74,22260,0.27,255.4,0.29,0.37,0.63,0.1,0.54,235.92,82.87,0.44,0.15,0.22,67.87,0,0.36,421.21,1.83
2,319,798.03,952.23,32,797500,29.16,5.88,7780,0.2,102.5,0.27,0.31,0.53,0.15,0.38,47.49,15.52,0.52,0.22,0.29,67.87,0,0.43,421.21,1.83
3,4408,1107.45,590.08,90,11020000,30.93,9.28,47220,0.3,233.4,0.22,0.28,0.69,0.05,0.65,66.84,22.35,0.56,0.21,0.26,67.87,0,0.46,421.21,1.83
4,743,1041.09,713.03,67,1857500,30.19,7.62,14040,0.25,132.3,0.25,0.31,0.5,0.13,0.38,47.75,20.1,0.54,0.22,0.27,67.87,0,0.44,421.21,1.83
5,28526,1203.39,699.4,61,71315000,28.89,10.26,160740,0.35,443.7,0.22,0.27,0.93,0.06,0.87,71.21,26.08,0.52,0.24,0.28,67.87,0,0.43,421.21,1.83
6,4326,1232.9,73.49,90,10815000,31.58,8.27,31760,0.26,340.5,0.24,0.29,0.7,0.09,0.6,78.55,28.62,0.57,0.19,0.23,67.87,0,0.47,421.21,1.83
7,91,795.4,1240.82,71,227500,29.64,5.63,3330,0.19,68.3,0.26,0.28,0.42,0.15,0.27,25.82,15.57,0.53,0.24,0.28,67.87,0,0.44,421.21,1.83
8,456,1021.34,875.62,88,1140000,30.63,8.05,9170,0.26,124.3,0.23,0.27,0.47,0.06,0.4,49.12,21.71,0.55,0.22,0.27,67.87,0,0.45,421.21,1.83
9,2012,1280.2,733.65,68,5030000,30.87,7.57,37960,0.24,132.5,0.27,0.33,0.92,0.11,0.81,74.32,21.31,0.56,0.21,0.27,67.87,0,0.45,421.21,1.83
11,1115,1290.31,636.15,66,2787500,30.37,8.69,13830,0.29,201.6,0.29,0.35,0.77,0.14,0.63,60.01,18.14,0.55,0.24,0.29,67.87,0,0.45,421.21,1.83
12,86,1244.77,315.95,51,215000,33.17,5.49,3150,0.17,68.3,0.21,0.24,0.39,0.15,0.24,75.23,27.28,0.6,0.18,0.22,67.87,0,0.49,421.21,1.83
14,58,1019.66,1033.9,51,145000,29.83,5.9,2450,0.2,59.2,0.27,0.34,0.52,0.24,0.29,18.94,10.56,0.54,0.26,0.33,67.87,0,0.44,421.21,1.83
15,453,852.49,287.42,56,1132500,26.39,7.08,7430,0.27,152.4,0.28,0.35,0.65,0.1,0.55,93.32,24.18,0.47,0.19,0.26,67.87,0,0.39,421.21,1.83
16,166,1152.89,758.81,72,415000,28.69,6.67,5000,0.23,83,0.26,0.33,0.73,0.11,0.62,51.39,16.36,0.52,0.23,0.31,67.87,0,0.42,421.21,1.83
17,867,1059.49,581.31,46,2167500,31.08,8.26,15780,0.27,137.4,0.19,0.23,0.7,0.08,0.62,99.72,29.36,0.56,0.19,0.24,67.87,0,0.46,421.21,1.83
20,351,1139.46,247.31,40,877500,32.86,9.06,5390,0.28,162.8,0.28,0.33,0.68,0.15,0.53,69.8,22.46,0.59,0.21,0.27,67.87,0,0.48,421.21,1.83
23,189,1159.69,327.69,52,472500,27.3,5.86,5200,0.21,90.9,0.31,0.38,0.57,0.18,0.39,28.87,12.93,0.49,0.25,0.33,67.87,0,0.4,421.21,1.83
26,772,1141.27,486.16,12,1930000,32.34,9.01,12830,0.28,150.4,0.21,0.26,0.45,0.1,0.35,66.45,21.42,0.58,0.2,0.25,67.87,0,0.48,421.21,1.83
30,227,1048.59,618.22,59,567500,29.17,8.95,6140,0.31,92.4,0.27,0.35,0.65,0.13,0.52,38.85,11.92,0.53,0.26,0.34,67.87,0,0.43,421.21,1.83
37,78,1351.19,138.78,109,195000,29.49,7.29,2850,0.25,68.4,0.27,0.39,1.01,0.14,0.87,54.87,11.27,0.53,0.25,0.37,67.87,0,0.43,421.21,1.83
38,1226,1119.23,705.94,115,3065000,32.61,6.83,20100,0.21,152.5,0.18,0.22,0.6,0.07,0.52,126.31,40.32,0.59,0.16,0.2,67.87,0,0.48,421.21,1.83
40,65,1225.75,255.38,63,162500,33.35,5.83,2360,0.17,68.9,0.19,0.23,0.33,0.15,0.19,51.76,21.34,0.6,0.18,0.23,67.87,0,0.49,421.21,1.83
43,53,909.57,915.96,48,132500,29.85,6.07,2050,0.2,64.6,0.27,0.32,0.47,0.2,0.27,18.85,11.28,0.54,0.27,0.32,67.87,0,0.44,421.21,1.83
44,91,923.82,1138.51,45,227500,25.18,6.35,2210,0.25,102.9,0.26,0.36,0.55,0.2,0.35,28.41,10.93,0.45,0.24,0.34,67.87,0,0.37,421.21,1.83
49,175,1279.58,827.25,41,437500,29.53,8.52,4410,0.29,99.2,0.28,0.32,0.64,0.14,0.5,35.72,15.83,0.53,0.26,0.31,67.87,0,0.44,421.21,1.83
50,51,1064.12,432.69,51,127500,31.61,5.26,2210,0.17,57.7,0.25,0.28,0.46,0.14,0.31,31.13,15.77,0.57,0.24,0.28,67.87,0,0.47,421.21,1.83
52,123,1016.17,810.08,83,307500,30.95,7.13,3970,0.23,77.5,0.23,0.29,0.45,0.12,0.33,33.47,15.39,0.56,0.22,0.28,67.87,0,0.46,421.21,1.83
56,139,1236.71,942.19,91,347500,32.04,5.64,3660,0.18,94.9,0.2,0.23,0.38,0.12,0.26,47.1,24.36,0.58,0.19,0.22,67.87,0,0.47,421.21,1.83
62,145,1125.92,638.63,84,362500,33.32,6.2,2960,0.19,122.5,0.24,0.31,0.76,0.1,0.66,102.64,36.36,0.6,0.18,0.24,67.87,0,0.49,421.21,1.83
67,115,1261.36,964.88,33,287500,31.25,7.73,3660,0.25,78.6,0.27,0.33,0.59,0.15,0.43,27.8,12.99,0.56,0.25,0.31,67.87,0,0.46,421.21,1.83
68,94,1062.21,719.81,83,235000,31.88,7.67,2960,0.24,79.4,0.27,0.3,0.7,0.14,0.56,34.72,17.25,0.57,0.25,0.3,67.87,0,0.47,421.21,1.83
70,120,1133.71,445.77,54,3.00E+05,30.43,4.79,3020,0.16,99.3,0.2,0.25,0.41,0.1,0.31,94.58,29.85,0.55,0.17,0.22,67.87,0,0.45,421.21,1.83
72,150,1238.74,473.91,35,375000,31.06,6.49,3600,0.21,104.2,0.24,0.28,0.41,0.18,0.23,47.79,23.23,0.56,0.2,0.24,67.87,0,0.46,421.21,1.83
74,200,1161.09,916.51,163,5.00E+05,30.97,6.24,5470,0.2,91.4,0.21,0.26,0.41,0.12,0.29,65.55,21.55,0.56,0.19,0.24,67.87,0,0.46,421.21,1.83
76,76,1010.7,741.46,84,190000,31.83,5.22,2880,0.16,66,0.2,0.25,0.39,0.11,0.28,50.22,21.16,0.57,0.19,0.25,67.87,0,0.47,421.21,1.83
81,195,1245.35,585.46,69,487500,31.25,7.15,5830,0.23,83.6,0.23,0.28,0.5,0.15,0.35,54.23,18.05,0.56,0.21,0.27,67.87,0,0.46,421.21,1.83
86,50,881.82,958.68,88,125000,32.32,4.43,1790,0.14,69.8,0.21,0.28,0.39,0.19,0.19,109.63,15.34,0.58,0.18,0.27,67.87,0,0.48,421.21,1.83
88,380,1126.53,786.83,73,950000,29.82,7.74,9040,0.26,105.1,0.26,0.32,0.75,0.09,0.65,79.79,21.44,0.54,0.23,0.29,67.87,0,0.44,421.21,1.83
97,148,1289.87,81.32,30,370000,31.11,9.12,4340,0.29,85.3,0.28,0.37,0.64,0.14,0.49,36.93,14.3,0.56,0.25,0.34,67.87,0,0.46,421.21,1.83
100,77,971.94,820.74,74,192500,34.3,4.48,2700,0.13,71.3,0.17,0.21,0.34,0.14,0.2,52.65,26.59,0.62,0.17,0.21,67.87,0,0.51,421.21,1.83
103,214,1186.12,969.47,145,535000,31.31,6.94,6440,0.22,83.1,0.22,0.27,0.51,0.12,0.39,67.32,20.51,0.56,0.21,0.26,67.87,0,0.46,421.21,1.83
104,270,1256.1,38.27,153,675000,33.02,8.68,5830,0.26,115.8,0.3,0.4,0.77,0.15,0.62,33.76,14.32,0.59,0.25,0.33,67.87,0,0.49,421.21,1.83
108,346,979.18,617.03,62,865000,31.34,7.31,7320,0.23,118.2,0.24,0.3,0.53,0.16,0.37,91.49,24.66,0.56,0.2,0.25,67.87,0,0.46,421.21,1.83
109,281,1107.74,777.3,100,702500,35.16,6.84,6360,0.19,110.5,0.19,0.2,0.39,0.11,0.27,55.34,30.29,0.63,0.17,0.2,67.87,0,0.52,421.21,1.83
110,170,1311.73,582.77,171,425000,30.55,6.98,4460,0.23,95.3,0.26,0.33,0.54,0.15,0.39,39.73,16.82,0.55,0.22,0.29,67.87,0,0.45,421.21,1.83
111,455,475.53,199.68,101,1137500,37.91,1.51,8700,0.04,130.7,0.04,0.05,0.1,0.02,0.08,1437.91,698.98,0.68,0.04,0.04,67.87,0,0.56,421.21,1.83
112,90,938.69,873.77,110,225000,30.81,5.49,3120,0.18,72.1,0.2,0.23,0.36,0.1,0.26,63.13,26.88,0.55,0.18,0.23,67.87,0,0.45,421.21,1.83
115,90,919.52,939.02,83,225000,30.47,5.51,2570,0.18,87.5,0.27,0.31,0.59,0.18,0.41,35.23,13.94,0.55,0.23,0.29,67.87,0,0.45,421.21,1.83
117,65,1245.31,948.75,75,162500,35.09,4.53,2060,0.13,78.9,0.17,0.26,0.93,0.08,0.85,120.98,42.46,0.63,0.14,0.22,67.87,0,0.52,421.21,1.83
118,308,1313.18,791.35,61,770000,29.13,7.14,5880,0.24,131,0.27,0.31,0.58,0.11,0.48,43.09,19.81,0.52,0.23,0.28,67.87,0,0.43,421.21,1.83
125,76,1420.62,723.63,64,190000,27.39,7.52,3140,0.28,60.5,0.3,0.37,0.55,0.16,0.39,19.1,9.34,0.49,0.3,0.37,67.87,0,0.4,421.21,1.83
128,76,508.12,258.49,63,190000,37.33,1.56,2410,0.04,78.8,0.06,0.07,0.1,0.03,0.07,1179.96,383.88,0.67,0.05,0.06,67.87,0,0.55,421.21,1.83
138,144,1341.72,78.22,110,360000,31.12,6.88,4650,0.22,77.4,0.22,0.28,0.56,0.12,0.45,86.5,20.89,0.56,0.2,0.27,67.87,0,0.46,421.21,1.83
139,369,1333.13,45.04,104,922500,29.41,7.17,8630,0.24,106.9,0.27,0.35,0.83,0.08,0.75,52.15,21.63,0.53,0.22,0.29,67.87,0,0.43,421.21,1.83
140,109,1264.54,720.4,83,272500,29.83,6.88,2760,0.23,98.7,0.41,0.6,1.05,0.22,0.83,91.06,11.57,0.54,0.29,0.45,67.87,0,0.44,421.21,1.83
156,260,1080.89,833.29,111,650000,30.52,7.95,5680,0.26,114.4,0.23,0.28,0.5,0.14,0.36,35.63,16.26,0.55,0.23,0.27,67.87,0,0.45,421.21,1.83
160,315,1007.46,660.54,109,787500,31.81,8.22,7170,0.26,109.8,0.23,0.27,0.49,0.12,0.37,68.46,19.16,0.57,0.22,0.27,67.87,0,0.47,421.21,1.83
170,124,1111.45,519.26,73,310000,33.39,7.8,3010,0.23,103,0.19,0.23,0.41,0.1,0.32,74.36,35.97,0.6,0.17,0.21,67.87,0,0.49,421.21,1.83
174,69,1126.26,276.09,53,172500,33.88,6.33,2490,0.19,69.3,0.21,0.24,0.4,0.13,0.27,47.7,21.71,0.61,0.19,0.24,67.87,0,0.5,421.21,1.83
175,211,1272.77,23.63,118,527500,29.9,8.19,4560,0.27,115.7,0.28,0.32,0.58,0.1,0.48,52.82,16.01,0.54,0.23,0.29,67.87,0,0.44,421.21,1.83
177,64,985.78,803.14,49,160000,31.53,5.9,1700,0.19,94.1,0.22,0.26,0.42,0.12,0.3,75.88,20.55,0.57,0.2,0.26,67.87,0,0.46,421.21,1.83
181,67,1092.67,871.49,80,167500,28.67,9.68,2290,0.34,73.1,0.36,0.39,0.56,0.19,0.38,29,8.5,0.52,0.32,0.4,67.87,0,0.42,421.21,1.83
186,136,973.9,773.49,77,340000,34.09,4.76,4120,0.14,82.5,0.14,0.17,0.35,0.08,0.27,298.91,49.87,0.61,0.13,0.17,67.87,0,0.5,421.21,1.83
191,79,1130.27,819.86,57,197500,35.77,3.45,2790,0.1,70.8,0.11,0.13,0.22,0.07,0.15,149.3,71.32,0.64,0.1,0.13,67.87,0,0.53,421.21,1.83
192,162,1178.77,993.6,99,405000,34.73,6.88,4340,0.2,93.3,0.18,0.22,0.45,0.1,0.35,65.38,33.89,0.63,0.17,0.21,67.87,0,0.51,421.21,1.83
195,257,1048.4,556.93,72,642500,35.8,5.98,6210,0.17,103.5,0.14,0.16,0.39,0.06,0.33,120.88,57.3,0.64,0.13,0.16,67.87,0,0.53,421.21,1.83
196,68,1398.91,145.74,37,170000,30.13,6,1930,0.2,88.1,0.27,0.35,0.57,0.16,0.41,95.66,15.28,0.54,0.21,0.32,67.87,0,0.44,421.21,1.83
199,54,1191.43,415.43,0,135000,27.3,6.62,1850,0.24,73,0.24,0.34,0.44,0.17,0.28,31.3,10.08,0.49,0.24,0.34,67.87,0,0.4,421.21,1.83
201,116,1139.91,793.07,75,290000,34.89,7.43,3010,0.21,96.3,0.16,0.2,0.34,0.09,0.25,72.95,29.03,0.63,0.17,0.21,67.87,0,0.51,421.21,1.83
206,98,1339.81,854.31,74,245000,30.96,5.61,2800,0.18,87.5,0.24,0.31,0.54,0.12,0.41,54.1,19.84,0.56,0.2,0.28,67.87,0,0.46,421.21,1.83
207,118,1140.05,960.49,177,295000,30.97,6.66,3000,0.21,98.3,0.26,0.34,0.6,0.14,0.46,53.95,18.53,0.56,0.21,0.29,67.87,0,0.46,421.21,1.83
208,53,1893.08,1601.11,52,132500,33.57,4.18,1400,0.12,94.6,0.18,0.2,0.29,0.09,0.2,62.12,34.55,0.6,0.16,0.19,67.87,0,0.49,421.21,1.83
215,72,1083.69,532.86,74,180000,33.96,5.93,1900,0.17,94.7,0.14,0.19,0.31,0.09,0.22,88.72,33.87,0.61,0.16,0.19,67.87,0,0.5,421.21,1.83
216,53,1385.89,692.45,91,132500,37.57,7.28,1630,0.19,81.3,0.17,0.22,0.28,0.12,0.16,54.98,27.09,0.68,0.17,0.21,67.87,0,0.55,421.21,1.83
225,74,1298.11,446.23,137,185000,33.3,9.37,2750,0.28,67.3,0.25,0.31,0.73,0.17,0.57,48.95,16.71,0.6,0.24,0.3,67.87,0,0.49,421.21,1.83
227,63,1139.7,934.33,138,157500,31.78,7.68,2730,0.24,57.7,0.27,0.3,0.42,0.14,0.29,26.77,15.09,0.57,0.26,0.29,67.87,0,0.47,421.21,1.83
228,55,1014.64,516.98,125,137500,36.96,4.33,2120,0.12,64.9,0.16,0.18,0.3,0.08,0.22,642.7,41.84,0.67,0.14,0.18,67.87,0,0.54,421.21,1.83
231,129,1190.9,374.55,62,322500,31.4,7.59,4030,0.24,80,0.29,0.35,0.65,0.15,0.51,29.88,12.51,0.57,0.26,0.32,67.87,0,0.46,421.21,1.83
232,157,906.41,1153.99,26,392500,30.15,6.43,3420,0.21,114.8,0.25,0.3,0.46,0.11,0.36,258,23.63,0.54,0.2,0.25,67.87,0,0.44,421.21,1.83
233,57,1208.61,999.67,77,142500,31.04,6.09,1840,0.2,77.4,0.24,0.29,0.54,0.15,0.39,68.38,18.75,0.56,0.21,0.28,67.87,0,0.46,421.21,1.83
235,61,498.44,200,12,152500,37.87,2.33,2460,0.06,62,0.05,0.05,0.09,0.02,0.07,1293.75,579.41,0.68,0.05,0.05,67.87,0,0.56,421.21,1.83
237,131,1250.19,616.95,82,327500,37.02,7.59,2880,0.2,113.7,0.19,0.21,0.36,0.11,0.24,73.51,32.64,0.67,0.17,0.19,67.87,0,0.55,421.21,1.83
244,134,1312.85,31.34,110,335000,33.65,7.4,3200,0.22,104.7,0.21,0.29,0.64,0.11,0.53,64.86,23.61,0.61,0.19,0.26,67.87,0,0.5,421.21,1.83
245,57,1255.4,552.28,80,142500,35.51,6.31,1990,0.18,71.6,0.15,0.2,0.36,0.11,0.25,74,33.22,0.64,0.15,0.2,67.87,0,0.52,421.21,1.83
247,72,1186.07,439.86,77,180000,30.26,7.01,1960,0.23,91.8,0.24,0.3,0.5,0.11,0.39,41.47,17.75,0.54,0.23,0.28,67.87,0,0.45,421.21,1.83
254,54,1292.48,46.94,108,135000,27.22,6.32,2130,0.23,63.4,0.3,0.42,0.61,0.23,0.37,20.63,8.13,0.49,0.28,0.4,67.87,0,0.4,421.21,1.83
257,62,1100.44,930.13,94,155000,29.94,7.8,1580,0.26,98.1,0.28,0.34,0.49,0.21,0.28,23.34,11.97,0.54,0.24,0.31,67.87,0,0.44,421.21,1.83
261,53,1321.42,761.28,119,132500,31.06,6.07,2220,0.2,59.7,0.25,0.31,0.45,0.2,0.25,31.25,11.9,0.56,0.24,0.32,67.87,0,0.46,421.21,1.83
266,51,508.53,162.41,62,127500,37.33,1.21,1770,0.03,72,0.05,0.06,0.08,0.03,0.04,533.76,390.86,0.67,0.04,0.05,67.87,0,0.55,421.21,1.83
267,61,1352.54,204.51,24,152500,28.36,7.27,1930,0.26,79,0.26,0.34,0.71,0.17,0.54,53.15,13.38,0.51,0.23,0.32,67.87,0,0.42,421.21,1.83
269,64,475.5,266.16,32,160000,38.28,1.23,1940,0.03,82.5,0.04,0.04,0.05,0.03,0.01,1664.4,648.85,0.69,0.03,0.04,67.87,0,0.56,421.21,1.83
271,191,1263.12,945.9,57,477500,29.79,7.58,3690,0.25,129.4,0.25,0.32,0.47,0.17,0.3,99.46,18.13,0.54,0.22,0.29,67.87,0,0.44,421.21,1.83
272,315,1248.79,856.47,74,787500,29.14,9.02,5590,0.31,140.9,0.28,0.36,1.23,0.11,1.12,34.99,16.16,0.52,0.25,0.32,67.87,0,0.43,421.21,1.83
280,51,1284.37,13.27,64,127500,29.96,6.34,1890,0.21,67.5,0.28,0.37,0.9,0.19,0.7,37.71,10.1,0.54,0.27,0.37,67.87,0,0.44,421.21,1.83
281,56,1186.32,397.04,118,140000,33.05,10.33,2190,0.31,63.9,0.27,0.34,0.49,0.18,0.3,17.48,11.19,0.59,0.27,0.33,67.87,0,0.49,421.21,1.83
284,55,1002.47,1192.27,8,137500,30.49,7.86,1580,0.26,87,0.24,0.26,0.39,0.15,0.24,35.52,17.19,0.55,0.23,0.27,67.87,0,0.45,421.21,1.83
310,55,1208.25,1012,167,137500,31.71,6.5,1530,0.2,89.9,0.24,0.32,0.5,0.18,0.32,92.93,14.62,0.57,0.2,0.29,67.87,0,0.47,421.21,1.83
317,117,1269.88,917.89,123,292500,29.16,8.85,2440,0.3,119.9,0.25,0.31,0.59,0.14,0.46,49.28,18.31,0.53,0.28,0.31,67.87,0,0.43,421.21,1.83
